Run,Time (nanoseconds)
1,36875
2,32375
3,30416
4,26833
5,25875
6,25084
7,25000
8,32833
9,29375
10,31750
11,29459
12,26042
13,25334
14,25042
15,24750
16,24917
17,24834
18,24750
19,24667
20,24750
21,24833
22,24875
23,24792
24,24792
25,24791
26,41125
27,62125
28,26875
29,55250
30,61834
31,60291
32,52834
33,51750
34,77250
35,25375
36,51167
37,24959
38,54208
39,51833
40,60959
41,59750
42,24958
43,50000
44,89625
45,55416
46,48167
47,56333
48,26042
49,46833
50,52334
51,58542
52,25042
53,50875
54,25084
55,24708
56,24959
57,25083
58,24750
59,25042
60,24834
61,26292
62,25834
63,25250
64,41417
65,27083
66,24625
67,24958
68,25000
69,24958
70,24958
71,24917
72,25042
73,24958
74,24750
75,24792
76,24708
77,24959
78,64541
79,58125
80,59792
81,61541
82,61083
83,57750
84,53625
85,25375
86,25167
87,25125
88,24875
89,24750
90,24917
91,24708
92,24875
93,24708
94,24625
95,24750
96,30584
97,24834
98,24916
99,24834
100,24709
