Run,Time (nanoseconds)
1,38667
2,32000
3,31125
4,28084
5,25917
6,25125
7,24833
8,26958
9,33459
10,24833
11,24792
12,24875
13,24875
14,24917
15,25083
16,24833
17,24792
18,24792
19,25000
20,24875
21,24792
22,24791
23,24916
24,24792
25,24791
26,44958
27,62459
28,55250
29,58417
30,63584
31,58250
32,54708
33,42958
34,49750
35,55500
36,80708
37,53667
38,54917
39,59250
40,27167
41,52875
42,25208
43,30916
44,52125
45,30541
46,44417
47,26625
48,25583
49,53625
50,51917
51,55208
52,54041
53,67375
54,53000
55,51917
56,61209
57,53375
58,25708
59,25208
60,25000
61,24916
62,24542
63,24917
64,24708
65,24834
66,24709
67,25000
68,24875
69,24875
70,27041
71,24708
72,39875
73,24875
74,24833
75,24917
76,68167
77,51458
78,30750
79,27500
80,25750
81,25333
82,51250
83,51375
84,54834
85,25083
86,24917
87,24875
88,24750
89,24833
90,24875
91,24750
92,24834
93,24917
94,24875
95,24791
96,24792
97,24875
98,24834
99,24917
100,24750
