Run,Time (nanoseconds)
1,73709
2,32500
3,29875
4,26333
5,25417
6,25000
7,24917
8,24750
9,24958
10,25083
11,24792
12,24875
13,24916
14,24917
15,24958
16,24958
17,24875
18,24917
19,24667
20,24917
21,27042
22,24958
23,24875
24,24791
25,24959
26,24833
27,24708
28,24791
29,55417
30,62000
31,65875
32,32417
33,53000
34,35250
35,62666
36,51292
37,51084
38,71791
39,28542
40,53625
41,44167
42,31875
43,28875
44,26167
45,50500
46,56417
47,51167
48,61000
49,62000
50,68042
51,73709
52,65667
53,41291
54,71958
55,61709
56,62042
57,50166
58,50250
59,25458
60,49458
61,49167
62,53291
63,26041
64,52291
65,49917
66,50625
67,66166
68,25500
69,25333
70,25166
71,25042
72,24834
73,24875
74,25083
75,24834
76,24750
77,57083
78,50333
79,49791
80,50500
81,49917
82,52708
83,24917
84,24750
85,24958
86,24833
87,24875
88,24958
89,24833
90,24917
91,24833
92,24958
93,24791
94,24834
95,24875
96,24875
97,25000
98,27167
99,25083
100,25000
