Run,Time (nanoseconds)
1,89151750
2,75133750
3,75358625
4,76171084
5,84532167
6,157925625
7,139081875
8,77155667
9,76765041
10,76926833
11,77885042
12,77025209
13,76237875
14,75983500
15,76725459
16,76908959
17,76728083
18,76619292
19,77385292
20,74887041
21,75842417
22,75486291
23,76733500
24,76854792
25,76223791
26,75786125
27,76579125
28,76404250
29,73933875
30,76851292
31,76036375
32,76581292
33,76046583
34,73872792
35,76871042
36,76849917
37,76885250
38,76877583
39,76680209
40,76353709
41,76148250
42,76713917
43,75978375
44,77356500
45,76385541
46,74911958
47,75940458
48,77734292
49,77207750
50,76431209
51,76397750
52,76719583
53,76333750
54,76249833
55,76916667
56,77273125
57,75038750
58,77153959
59,76946333
60,77324500
61,76498834
62,76450333
63,74097042
64,77146667
65,76855250
66,76567333
67,77525125
68,76029167
69,76993833
70,77694208
71,76410042
72,76078459
73,73848875
74,76406833
75,91973791
76,76977333
77,77341584
78,77198584
79,76944375
80,75020167
81,75730125
82,76511250
83,77468416
84,76632250
85,77200209
86,77339166
87,78537250
88,77445959
89,77289000
90,77533792
91,75833292
92,76356417
93,76663625
94,77698542
95,76468041
96,77376041
97,76994834
98,75254583
99,77229542
100,77530375
