Run,Time (nanoseconds)
1,85875000
2,75432417
3,73046625
4,75912875
5,103449625
6,158465500
7,98462375
8,77520458
9,77522833
10,75694375
11,77327459
12,76599167
13,77009000
14,76753000
15,74067042
16,76970083
17,75882250
18,76347042
19,76160250
20,76032125
21,75962917
22,74823250
23,73926875
24,76215625
25,76298125
26,74249000
27,75995875
28,76346917
29,77048375
30,76124875
31,76586083
32,77370792
33,76306625
34,76450542
35,77481458
36,76568000
37,76485625
38,75994500
39,76064291
40,76455125
41,76603750
42,76468042
43,77005333
44,77203916
45,76315708
46,76572667
47,74449250
48,76290708
49,76880208
50,77828417
51,77074459
52,76345916
53,74147166
54,76472375
55,76260500
56,76874042
57,76308542
58,76829542
59,76013291
60,76975958
61,74604125
62,76983584
63,76537375
64,76137417
65,76502750
66,76052208
67,88773000
68,77429125
69,76614958
70,77146500
71,76971959
72,76167458
73,76403125
74,74981375
75,76910041
76,75487542
77,76881000
78,77068167
79,77378083
80,76817708
81,77392041
82,77676084
83,76641500
84,77391959
85,77049416
86,74753166
87,76612208
88,77054458
89,76194500
90,76096791
91,75886458
92,77422666
93,76597041
94,76255083
95,76257417
96,76596125
97,76533167
98,76774583
99,76885292
100,76470833
