Run,Time (nanoseconds)
1,86826458
2,71360250
3,90806583
4,74645625
5,117472875
6,119936000
7,87714500
8,75562625
9,76738583
10,73675750
11,75999416
12,76034834
13,76512583
14,76661208
15,75811834
16,75271625
17,75971667
18,76121333
19,74882250
20,76408125
21,74043958
22,75921584
23,75584833
24,76635208
25,75567250
26,73916167
27,75440625
28,76224459
29,74634250
30,77344833
31,74376459
32,76282500
33,76088375
34,77017125
35,76486833
36,75275417
37,76063917
38,76194667
39,76051458
40,76118625
41,75969917
42,76171833
43,77073917
44,75806417
45,76683500
46,76033208
47,76255042
48,73977208
49,76149333
50,75890667
51,74556500
52,76282959
53,75375166
54,76973458
55,76845417
56,76056042
57,76306875
58,76627292
59,76056667
60,76144167
61,75656334
62,75005333
63,75160125
64,76018625
65,88014208
66,76395167
67,76967208
68,76146542
69,75906083
70,76737791
71,76248666
72,76467875
73,76367542
74,76002792
75,76635167
76,75664167
77,75920583
78,76792542
79,76234541
80,75284792
81,76488083
82,75800000
83,76143250
84,76565500
85,76254083
86,76207958
87,76218500
88,76468333
89,76230375
90,76669917
91,75822917
92,76685750
93,75649459
94,76619000
95,77307375
96,76386000
97,76511708
98,77587708
99,76380042
100,76739542
