Run,Time (nanoseconds)
1,85172875
2,74188208
3,73224458
4,74025458
5,125899416
6,117023625
7,91612791
8,76480959
9,73105917
10,77038625
11,76314334
12,75990833
13,75329416
14,75194375
15,75656917
16,92720584
17,75795000
18,74586875
19,75220125
20,73575209
21,74032708
22,72899792
23,75198125
24,75558000
25,76275541
26,75376333
27,75777959
28,76293875
29,72759500
30,75368958
31,75951542
32,74473500
33,75921208
34,75917709
35,75389459
36,75959583
37,76356916
38,75720458
39,76677333
40,75873250
41,74991750
42,76477667
43,76674250
44,74993041
45,75330750
46,89882334
47,75369583
48,76243500
49,75364959
50,75777459
51,75777750
52,75746208
53,76684834
54,76419334
55,73560208
56,75882125
57,76180625
58,73632584
59,76125834
60,75977750
61,76029333
62,76379542
63,75240459
64,75717458
65,76724291
66,76298541
67,75993125
68,75707541
69,76235792
70,75627250
71,76270083
72,73505125
73,76245459
74,76694208
75,76773750
76,75932791
77,75223875
78,89685708
79,75196583
80,76326041
81,76506417
82,76098625
83,76816959
84,75130584
85,74310292
86,75677583
87,74885416
88,75194917
89,75573917
90,73079875
91,75456250
92,74557125
93,76101291
94,76603500
95,76076791
96,75681041
97,76071041
98,75711417
99,73959542
100,73692583
