Run,Time (nanoseconds)
1,616459
2,611750
3,616166
4,611125
5,615833
6,611083
7,615750
8,813000
9,981166
10,777583
11,768792
12,611583
13,613209
14,615209
15,611125
16,615833
17,611000
18,615875
19,628917
20,614625
21,614458
22,611125
23,611208
24,614458
25,614334
26,643042
27,611583
28,611375
29,611417
30,611208
31,611334
32,615334
33,1002042
34,626750
35,614791
36,611125
37,614792
38,625459
39,990208
40,611041
41,614792
42,611042
43,614792
44,618875
45,613042
46,611292
47,612917
48,611084
49,612833
50,611041
51,614333
52,612875
53,853333
54,639000
55,614333
56,611084
57,720666
58,623500
59,611042
60,612833
61,619375
62,622625
63,612833
64,834541
65,611125
66,612792
67,611083
68,612875
69,611083
70,617458
71,612792
72,611167
73,612791
74,874750
75,623416
76,615792
77,622541
78,612791
79,611042
80,612750
81,611084
82,612875
83,611042
84,612750
85,634709
86,612708
87,611042
88,612750
89,611125
90,617334
91,611041
92,617250
93,611042
94,617292
95,798083
96,611375
97,616792
98,611333
99,611042
100,616750
