Run,Time (nanoseconds)
1,614708
2,614375
3,611458
4,616583
5,611292
6,616542
7,611250
8,826875
9,1040542
10,755916
11,620875
12,611542
13,661417
14,626333
15,614083
16,611250
17,613834
18,611083
19,764916
20,613875
21,611125
22,660667
23,1123125
24,611375
25,667083
26,613500
27,615333
28,613333
29,611083
30,613292
31,611083
32,666542
33,615292
34,611042
35,615292
36,611167
37,628709
38,613791
39,611125
40,613750
41,612250
42,611125
43,659292
44,823875
45,611083
46,612292
47,611167
48,612292
49,611084
50,614417
51,667292
52,612375
53,611083
54,612375
55,611083
56,612500
57,611125
58,664250
59,616333
60,611083
61,616292
62,611084
63,616250
64,809792
65,613416
66,613208
67,611125
68,611000
69,611084
70,624875
71,649875
72,619833
73,611125
74,750000
75,612375
76,630375
77,620709
78,611041
79,612250
80,611000
81,612291
82,613292
83,613375
84,611083
85,965917
86,1003583
87,628667
88,696416
89,611042
90,612250
91,611042
92,612250
93,611084
94,614250
95,643709
96,617834
97,611041
98,617834
99,611041
100,617792
