Run,Time (nanoseconds)
1,388792
2,415833
3,433333
4,413167
5,407709
6,407458
7,421584
8,449875
9,412792
10,433709
11,441750
12,404208
13,402458
14,440917
15,402250
16,400375
17,420041
18,407375
19,403708
20,451166
21,402292
22,405166
23,405041
24,402542
25,399375
26,378541
27,491542
28,446917
29,415125
30,373792
31,664209
32,469000
33,382625
34,418000
35,391166
36,434584
37,451166
38,418041
39,382459
40,388750
41,415583
42,386209
43,425292
44,425459
45,415166
46,456000
47,441875
48,412958
49,373542
50,373500
51,373750
52,410750
53,372125
54,444916
55,446500
56,412583
57,528709
58,411000
59,371250
60,497375
61,719125
62,457167
63,409333
64,409625
65,384625
66,4307042
67,1162041
68,425875
69,423792
70,485750
71,423583
72,623083
73,597333
74,504917
75,783208
76,903833
77,1012166
78,2519958
79,785875
80,420667
81,676208
82,395375
83,373208
84,593250
85,427750
86,489667
87,387167
88,707292
89,769167
90,817750
91,1005708
92,1660542
93,385500
94,377583
95,371875
96,384292
97,403375
98,374417
99,378000
100,371167
