Run,Time (nanoseconds)
1,395292
2,388625
3,385959
4,437500
5,407250
6,377333
7,374042
8,373542
9,420666
10,398875
11,377583
12,422375
13,377334
14,374750
15,374167
16,497542
17,417125
18,454708
19,419292
20,425750
21,379417
22,382500
23,374417
24,412625
25,414917
26,414250
27,438917
28,418125
29,378584
30,436542
31,373833
32,372583
33,373875
34,395250
35,437042
36,373583
37,389541
38,410917
39,434292
40,376583
41,415791
42,383167
43,375791
44,388209
45,386625
46,416250
47,452459
48,372500
49,374625
50,561083
51,457708
52,386500
53,390208
54,373667
55,373959
56,374000
57,387250
58,382083
59,380792
60,374292
61,414125
62,373500
63,406625
64,375250
65,420458
66,432500
67,373458
68,373458
69,370500
70,370083
71,421875
72,409500
73,417791
74,375459
75,408917
76,389667
77,400041
78,380791
79,410750
80,557167
81,408208
82,378125
83,424709
84,378542
85,392958
86,384416
87,414167
88,384000
89,419167
90,378208
91,421709
92,418958
93,410667
94,370416
95,374542
96,376208
97,3521500
98,418209
99,715583
100,770958
