Run,Time (nanoseconds)
1,444375
2,425750
3,379708
4,397625
5,379167
6,412125
7,378042
8,379084
9,373041
10,407792
11,384541
12,388000
13,390083
14,415292
15,390333
16,385417
17,415208
18,491291
19,419458
20,372833
21,382250
22,374875
23,375583
24,386167
25,397709
26,414500
27,373000
28,386125
29,402667
30,426500
31,571292
32,443208
33,417791
34,385792
35,374833
36,392000
37,374583
38,415166
39,373458
40,390916
41,377666
42,415167
43,444166
44,373875
45,373500
46,414708
47,374417
48,372625
49,450416
50,413167
51,382000
52,375667
53,373125
54,382542
55,379916
56,376792
57,373041
58,376750
59,394167
60,394917
61,429375
62,414458
63,572083
64,465250
65,398834
66,380750
67,417041
68,390416
69,377000
70,381250
71,373083
72,374959
73,372625
74,374250
75,405583
76,414875
77,373959
78,372917
79,376917
80,385500
81,408250
82,370500
83,373125
84,380875
85,417583
86,371208
87,374500
88,377875
89,386750
90,414458
91,434792
92,411459
93,502750
94,387500
95,369875
96,372584
97,376125
98,382334
99,418000
100,448125
