Run,Time (nanoseconds)
1,712416
2,817416
3,816042
4,766791
5,724875
6,724958
7,724209
8,724417
9,724333
10,725041
11,724333
12,697916
13,651708
14,651834
15,651458
16,652167
17,652834
18,653917
19,650541
20,651458
21,629125
22,593917
23,594458
24,603666
25,618959
26,594000
27,593958
28,822042
29,663333
30,704083
31,984292
32,632542
33,559542
34,551459
35,564000
36,552625
37,551042
38,549791
39,550916
40,544834
41,527875
42,519250
43,516459
44,516750
45,525458
46,516500
47,519083
48,516917
49,518416
50,519625
51,508541
52,495333
53,656167
54,553666
55,542208
56,491459
57,492667
58,494875
59,509375
60,492334
61,492000
62,489667
63,470500
64,470083
65,470458
66,471083
67,483209
68,470542
69,469916
70,471875
71,477208
72,493334
73,483500
74,473292
75,461458
76,454250
77,454833
78,456542
79,456833
80,454959
81,454917
82,458208
83,457375
84,457542
85,454125
86,463250
87,458000
88,481167
89,462875
90,439834
91,443417
92,442667
93,440750
94,442833
95,439916
96,440916
97,434209
98,434042
99,432500
100,433167
