Run,Time (nanoseconds)
1,586542
2,413792
3,664166
4,725000
5,724334
6,724166
7,723667
8,723625
9,723792
10,655708
11,668166
12,785458
13,779417
14,657167
15,651625
16,652250
17,674125
18,617417
19,594083
20,593750
21,594417
22,594250
23,594625
24,594667
25,594209
26,594583
27,593708
28,594125
29,595792
30,598708
31,577792
32,550583
33,550542
34,552875
35,550375
36,550625
37,553708
38,553166
39,550000
40,559959
41,698042
42,545042
43,545458
44,910833
45,528625
46,516458
47,518833
48,516791
49,516917
50,516458
51,531708
52,500292
53,492292
54,492667
55,493541
56,491292
57,477208
58,477292
59,491459
60,491542
61,494167
62,504042
63,492208
64,479792
65,469834
66,473000
67,470542
68,472750
69,479917
70,829667
71,522417
72,470333
73,470709
74,470458
75,470083
76,456250
77,453250
78,453625
79,456250
80,454000
81,457292
82,455750
83,454583
84,450333
85,439833
86,439917
87,439667
88,439541
89,449542
90,457833
91,448417
92,441958
93,433666
94,433167
95,433875
96,433875
97,433667
98,435541
99,433541
100,435500
