Run,Time (nanoseconds)
1,436000
2,725875
3,724875
4,725500
5,723708
6,725375
7,670458
8,652542
9,857834
10,680417
11,697458
12,651000
13,653875
14,651292
15,631458
16,594834
17,595208
18,595000
19,594042
20,593833
21,594208
22,594709
23,599917
24,593834
25,593792
26,736833
27,766917
28,561417
29,550583
30,550833
31,550416
32,550250
33,551083
34,551125
35,551542
36,598417
37,551084
38,546542
39,517042
40,516958
41,518416
42,517542
43,516500
44,516792
45,517041
46,517291
47,569833
48,516708
49,516333
50,494708
51,491875
52,491250
53,492500
54,491625
55,531666
56,490708
57,492792
58,493667
59,492417
60,491500
61,492083
62,470709
63,469958
64,470417
65,470500
66,470750
67,472208
68,470459
69,470750
70,471083
71,470334
72,469750
73,470500
74,461666
75,454042
76,454042
77,454291
78,454167
79,454541
80,453542
81,456875
82,453250
83,443791
84,442542
85,439500
86,440250
87,442250
88,440916
89,459625
90,469458
91,446625
92,432917
93,438334
94,436000
95,433084
96,435958
97,436042
98,432917
99,435583
100,433583
