Run,Time (nanoseconds)
1,729917
2,725791
3,730459
4,728833
5,730291
6,730000
7,739791
8,729875
9,731584
10,729333
11,663916
12,656125
13,651833
14,656750
15,656458
16,656750
17,656292
18,656209
19,641667
20,598542
21,604791
22,608541
23,598167
24,737833
25,597583
26,495083
27,495292
28,495291
29,495875
30,495416
31,496250
32,494958
33,495208
34,495583
35,491750
36,496542
37,502250
38,494709
39,495375
40,497917
41,502792
42,494083
43,498125
44,495125
45,494375
46,494583
47,497541
48,494334
49,494875
50,497167
51,496084
52,496375
53,496250
54,496916
55,577417
56,497042
57,457625
58,436291
59,436375
60,436125
61,438458
62,433875
63,439416
64,436000
65,436167
66,439000
67,436541
68,436334
69,446625
70,436125
71,434792
72,436750
73,436042
74,441375
75,462542
76,444500
77,436417
78,438625
79,438875
80,435708
81,436584
82,436417
83,445083
84,435459
85,436750
86,436833
87,436500
88,438667
89,436083
90,441291
91,494500
92,422250
93,410750
94,406583
95,448458
96,405000
97,408667
98,408583
99,401834
100,401125
