Run,Time (nanoseconds)
1,1579208
2,1576292
3,1579458
4,1582416
5,1447541
6,1387791
7,1348500
8,1231708
9,1237500
10,1147209
11,1138708
12,1078542
13,946125
14,1212458
15,984792
16,949792
17,952917
18,871833
19,815834
20,816708
21,816708
22,816875
23,818292
24,817792
25,798916
26,728416
27,737375
28,737291
29,729875
30,738875
31,728167
32,727833
33,856667
34,675833
35,654542
36,653833
37,650959
38,650833
39,651958
40,651125
41,651708
42,610334
43,594708
44,594333
45,594250
46,594708
47,618417
48,594500
49,598375
50,596833
51,594167
52,598791
53,551083
54,550750
55,596458
56,559542
57,694125
58,558917
59,550584
60,553750
61,551959
62,523750
63,520000
64,520041
65,522417
66,517375
67,518416
68,530875
69,516833
70,518708
71,518042
72,540000
73,510583
74,492459
75,494333
76,492500
77,495416
78,512167
79,491708
80,492250
81,507666
82,493583
83,493750
84,497708
85,476875
86,470667
87,480708
88,557209
89,490541
90,469833
91,472042
92,471917
93,473000
94,485750
95,474250
96,471375
97,458584
98,456750
99,453833
100,453875
