Run,Time (nanoseconds)
1,68500
2,40584
3,30875
4,30250
5,29750
6,29959
7,29041
8,29458
9,28875
10,29042
11,29125
12,29250
13,29541
14,29375
15,29042
16,29334
17,29417
18,29542
19,28916
20,29500
21,29166
22,29375
23,29375
24,28750
25,29167
26,28917
27,28916
28,29083
29,29292
30,29208
31,29166
32,29000
33,29333
34,29041
35,28583
36,28792
37,28667
38,28833
39,29083
40,28584
41,28875
42,28625
43,29084
44,29084
45,28667
46,28959
47,28917
48,29125
49,29291
50,28792
51,28792
52,29208
53,28791
54,28958
55,28792
56,28917
57,29167
58,28875
59,28917
60,29041
61,29125
62,28500
63,29291
64,28708
65,29416
66,28917
67,29125
68,29167
69,29167
70,29167
71,29292
72,28834
73,28792
74,28833
75,28875
76,28875
77,28958
78,28500
79,29125
80,28417
81,28875
82,28541
83,29000
84,28541
85,29084
86,28833
87,29458
88,29250
89,29000
90,28583
91,28583
92,29083
93,29000
94,29209
95,28917
96,29167
97,28750
98,29250
99,28917
100,28416
