Run,Time (nanoseconds)
1,72916
2,42084
3,31250
4,30458
5,29542
6,30208
7,29750
8,29500
9,29375
10,28750
11,28875
12,29500
13,29208
14,29208
15,28666
16,29584
17,29292
18,29542
19,29375
20,29084
21,29541
22,29250
23,29167
24,29500
25,29125
26,29084
27,29208
28,29167
29,29250
30,29167
31,29208
32,29292
33,28416
34,28667
35,29166
36,29125
37,28834
38,28958
39,28916
40,28542
41,28375
42,28958
43,28333
44,29083
45,28959
46,28917
47,28917
48,29000
49,28458
50,28875
51,28500
52,27916
53,27792
54,28042
55,28000
56,28084
57,28000
58,27541
59,27875
60,28125
61,27625
62,27750
63,27584
64,28125
65,27833
66,27917
67,27625
68,27625
69,28000
70,28125
71,27792
72,28334
73,28084
74,28375
75,28292
76,28042
77,28042
78,27708
79,27959
80,27875
81,27750
82,28167
83,28334
84,28208
85,28209
86,27750
87,28083
88,28084
89,27959
90,27833
91,28000
92,28250
93,27708
94,27750
95,27792
96,28208
97,28417
98,28209
99,28041
100,28000
