Run,Time (nanoseconds)
1,69708
2,40125
3,30875
4,30125
5,29875
6,30083
7,29958
8,29458
9,29458
10,28708
11,29000
12,29042
13,29542
14,29458
15,28959
16,29375
17,28917
18,29000
19,28834
20,29000
21,28875
22,28875
23,28500
24,29417
25,29417
26,29250
27,29167
28,29417
29,29083
30,29417
31,29417
32,28583
33,29000
34,29000
35,29041
36,28708
37,28958
38,28833
39,29167
40,29125
41,29292
42,28959
43,29041
44,28917
45,29084
46,29334
47,28875
48,29000
49,32792
50,28125
51,56625
52,57792
53,36833
54,30709
55,30042
56,29917
57,29750
58,29792
59,29500
60,29334
61,29125
62,29375
63,29375
64,29042
65,29583
66,29583
67,29000
68,29166
69,29250
70,29458
71,29291
72,29042
73,28875
74,29083
75,29583
76,28916
77,29500
78,29459
79,29625
80,29084
81,29375
82,29083
83,28917
84,28833
85,29250
86,28625
87,28500
88,28958
89,28833
90,28458
91,28875
92,29125
93,29084
94,28791
95,28916
96,28709
97,28792
98,28875
99,28417
100,28750
