Run,Time (nanoseconds)
1,68917
2,41875
3,31750
4,30708
5,29833
6,29667
7,28834
8,29125
9,29209
10,29333
11,29583
12,29500
13,29333
14,29333
15,28916
16,28500
17,29750
18,29417
19,29375
20,29333
21,29375
22,29208
23,29083
24,29458
25,29042
26,29500
27,28958
28,29750
29,29542
30,29542
31,29208
32,29125
33,29000
34,28708
35,29250
36,29209
37,29167
38,29458
39,28750
40,29083
41,29459
42,28875
43,29042
44,29166
45,28750
46,29333
47,28833
48,29334
49,29083
50,28875
51,29125
52,28750
53,28625
54,28917
55,28666
56,28458
57,28833
58,28583
59,28875
60,29041
61,28583
62,29167
63,28833
64,28958
65,28625
66,29084
67,28917
68,28792
69,29125
70,28959
71,28666
72,29208
73,28500
74,28458
75,29125
76,28834
77,28625
78,29417
79,28958
80,29125
81,29375
82,28584
83,28375
84,29250
85,28750
86,29083
87,28750
88,28416
89,28750
90,28917
91,28834
92,28834
93,28375
94,29125
95,28541
96,28959
97,28708
98,28875
99,28916
100,28875
