Run,Time (nanoseconds)
1,69708
2,41459
3,30833
4,29959
5,29666
6,29375
7,29459
8,29791
9,28875
10,29542
11,29125
12,29708
13,28625
14,28334
15,28792
16,28750
17,28875
18,29042
19,28750
20,28875
21,28917
22,29250
23,29417
24,29125
25,29375
26,29250
27,29500
28,29208
29,29709
30,29375
31,29083
32,28875
33,29041
34,29042
35,29291
36,28625
37,28875
38,29167
39,28500
40,29041
41,29125
42,29250
43,29291
44,29375
45,28625
46,28917
47,28833
48,29291
49,28500
50,28666
51,29208
52,29083
53,29333
54,28916
55,29166
56,28667
57,28667
58,28250
59,28541
60,28875
61,29041
62,28709
63,29292
64,28875
65,28875
66,28875
67,29208
68,29667
69,29041
70,28958
71,28833
72,29250
73,28750
74,28750
75,29000
76,29208
77,29042
78,28917
79,28584
80,28792
81,29083
82,28667
83,29166
84,29084
85,28667
86,28667
87,28833
88,28959
89,29334
90,29125
91,28833
92,28708
93,29250
94,28083
95,29125
96,29042
97,28541
98,28750
99,28750
100,29209
