Run,Time (nanoseconds)
1,70792
2,41333
3,31375
4,30500
5,29958
6,29834
7,29958
8,29625
9,29333
10,29083
11,29500
12,29000
13,29750
14,28875
15,29291
16,29667
17,29333
18,29417
19,29291
20,29708
21,29750
22,29625
23,29291
24,29334
25,29167
26,29166
27,29167
28,29334
29,29375
30,28459
31,28375
32,29000
33,28667
34,28958
35,28792
36,29000
37,28708
38,29042
39,29041
40,29167
41,29208
42,28917
43,29334
44,29500
45,28667
46,28875
47,28750
48,29250
49,28959
50,29458
51,28625
52,29250
53,29125
54,29125
55,28959
56,28834
57,29041
58,28875
59,29167
60,28500
61,28167
62,28625
63,29041
64,28750
65,28917
66,29209
67,28208
68,28792
69,28584
70,29000
71,28958
72,28500
73,28834
74,28542
75,29000
76,28709
77,29209
78,28958
79,28959
80,29125
81,29125
82,29000
83,29541
84,29167
85,28792
86,28916
87,29375
88,28333
89,29125
90,29167
91,29292
92,28833
93,28917
94,28875
95,29125
96,29459
97,29209
98,29125
99,29250
100,28875
