Run,Time (nanoseconds)
1,149542
2,147167
3,147041
4,149292
5,146833
6,146792
7,146833
8,146834
9,147166
10,146792
11,146875
12,146833
13,146875
14,146875
15,146791
16,227458
17,147334
18,147125
19,167583
20,149250
21,147125
22,146958
23,149792
24,146875
25,146875
26,146917
27,146917
28,146917
29,146917
30,146917
31,146958
32,146875
33,247167
34,262334
35,215875
36,147375
37,147000
38,147041
39,146875
40,147208
41,146833
42,146834
43,146916
44,147167
45,146833
46,146917
47,146917
48,146791
49,242791
50,148166
51,148417
52,148166
53,146833
54,185167
55,245500
56,256084
57,361000
58,166500
59,146959
60,147250
61,146917
62,146916
63,146875
64,147166
65,259541
66,146875
67,146875
68,146875
69,147167
70,146875
71,146875
72,146875
73,147208
74,146875
75,146916
76,146875
77,147166
78,146833
79,146875
80,251625
81,186833
82,146917
83,146916
84,146917
85,146875
86,146875
87,146834
88,146917
89,146791
90,146875
91,146833
92,146875
93,146875
94,146875
95,146875
96,146791
97,146917
98,257459
99,146875
100,148166
