Run,Time (nanoseconds)
1,149750
2,147250
3,147084
4,146917
5,146959
6,146875
7,146875
8,146917
9,148708
10,146875
11,146834
12,146917
13,150209
14,146916
15,211917
16,242291
17,251666
18,250750
19,243375
20,293208
21,293459
22,147292
23,147125
24,146917
25,146958
26,146917
27,146875
28,146834
29,178292
30,243458
31,147750
32,146958
33,242791
34,156333
35,187500
36,164000
37,146917
38,248333
39,147125
40,146959
41,146958
42,146875
43,146875
44,252917
45,147042
46,147000
47,147000
48,146917
49,146875
50,146875
51,149167
52,146834
53,148708
54,146833
55,146917
56,146875
57,146916
58,146833
59,149125
60,146875
61,243417
62,157958
63,146917
64,148667
65,146875
66,146875
67,146875
68,148625
69,146792
70,146834
71,146833
72,148625
73,146875
74,146834
75,146833
76,148625
77,146875
78,164250
79,146875
80,163000
81,146833
82,148667
83,146833
84,146875
85,170583
86,248959
87,148667
88,253042
89,147750
90,146916
91,147750
92,146875
93,245833
94,186709
95,146833
96,146833
97,148625
98,146834
99,146834
100,146916
