Run,Time (nanoseconds)
1,150375
2,147292
3,150375
4,146917
5,146917
6,147208
7,146875
8,146875
9,146834
10,147125
11,146834
12,146792
13,146833
14,147083
15,146833
16,189375
17,168750
18,146875
19,184916
20,241667
21,260958
22,193541
23,202125
24,147625
25,146833
26,146792
27,146833
28,147625
29,146834
30,146834
31,188041
32,242833
33,236916
34,147000
35,146916
36,148709
37,146875
38,146916
39,146875
40,148666
41,146875
42,146875
43,169125
44,254708
45,243917
46,323541
47,246166
48,184958
49,249833
50,273583
51,166666
52,242000
53,260625
54,250042
55,253541
56,253667
57,167084
58,256083
59,1058708
60,153292
61,149458
62,147042
63,147000
64,174958
65,215375
66,149959
67,147000
68,150208
69,146875
70,204583
71,175834
72,244334
73,255292
74,152833
75,239083
76,146834
77,146875
78,146834
79,245541
80,230542
81,146958
82,146917
83,146875
84,149292
85,146917
86,146958
87,146875
88,149167
89,146833
90,146875
91,146875
92,162375
93,146875
94,146875
95,246625
96,150375
97,148750
98,147000
99,146875
100,146917
