Run,Time (nanoseconds)
1,56457417
2,57638500
3,56889583
4,56669791
5,58203417
6,60195875
7,56949708
8,62525542
9,56721625
10,56629417
11,57021750
12,56537000
13,56516125
14,56513167
15,56636208
16,56794834
17,56566375
18,56587667
19,56509708
20,56606042
21,56588500
22,56680833
23,56612958
24,56470916
25,56539458
26,56554791
27,56578500
28,56491792
29,56657875
30,56529583
31,56632500
32,56533750
33,57040458
34,56497292
35,56768167
36,56865916
37,56993292
38,57290083
39,57883750
40,57264250
41,57314084
42,57977416
43,57595833
44,57207791
45,56886458
46,57414500
47,57082291
48,57211541
49,57241458
50,57079500
51,56922583
52,57064083
53,57173042
54,56876542
55,68600791
56,56926000
57,57021958
58,56750000
59,56673375
60,57750250
61,56754917
62,57196208
63,57207250
64,57271666
65,56808375
66,56511167
67,56651333
68,56709291
69,56751917
70,56613541
71,56632125
72,56473958
73,56657083
74,56551333
75,56656209
76,56609583
77,56797458
78,56588334
79,56568500
80,56512750
81,56567666
82,56582542
83,56602209
84,56477209
85,56558333
86,56664209
87,56570042
88,56503708
89,57541625
90,57114291
91,56510708
92,56596042
93,57385000
94,56624041
95,56753334
96,56553833
97,56580833
98,56563000
99,56659958
100,56523458
