Run,Time (nanoseconds)
1,56110084
2,56874167
3,57181417
4,56521333
5,59918166
6,63792958
7,57029583
8,56590292
9,56561583
10,56644917
11,56791125
12,56523000
13,56933541
14,56510083
15,56514292
16,56676292
17,56583958
18,56691375
19,56452875
20,56493041
21,56461917
22,56490542
23,56548375
24,56633792
25,56467500
26,67483584
27,56576625
28,56489791
29,56598292
30,56499125
31,56703958
32,57203292
33,56541000
34,56692292
35,56459375
36,56569541
37,56601208
38,56475209
39,56557042
40,56438916
41,56511000
42,56642167
43,56753875
44,56560333
45,56544208
46,56528208
47,56530000
48,56504375
49,56643542
50,57048875
51,56704959
52,56519458
53,56508584
54,56467833
55,56433834
56,56947792
57,56576959
58,56551750
59,56518333
60,56590416
61,56620500
62,56624250
63,68084375
64,56806542
65,56528459
66,56422875
67,56484625
68,56493541
69,56646042
70,56481791
71,56464458
72,56575625
73,56617584
74,57315583
75,56537000
76,56523167
77,56473459
78,56497042
79,56578250
80,56495792
81,56518125
82,56580750
83,56520250
84,56581958
85,56577750
86,56483250
87,56600167
88,56552291
89,56554708
90,56474500
91,56522166
92,56516500
93,56545459
94,56563042
95,56577917
96,56424042
97,56591000
98,56495416
99,68271208
100,56632541
