Run,Time (nanoseconds)
1,56239667
2,71982750
3,56681416
4,56661875
5,61797542
6,61438917
7,56768209
8,56763000
9,56613375
10,57465167
11,56836625
12,56630917
13,56645167
14,56630625
15,56635792
16,56619750
17,56602041
18,56488250
19,56597792
20,56466666
21,56604917
22,56587625
23,56550750
24,56563833
25,56531500
26,56411833
27,56456667
28,56623375
29,56510291
30,56496166
31,56612375
32,56545125
33,56638708
34,56560750
35,56489167
36,56516000
37,56480042
38,68722667
39,56630500
40,56564708
41,56593416
42,56674667
43,56532084
44,56615167
45,56445750
46,56527667
47,56454209
48,56860666
49,56610042
50,56667250
51,56457708
52,56502584
53,56569667
54,56824917
55,56963125
56,57248750
57,56571500
58,56703500
59,56582417
60,56485417
61,56566291
62,56520750
63,56563084
64,56628000
65,56570375
66,56556167
67,56604250
68,56564417
69,56519458
70,56576916
71,56500000
72,56558250
73,67221958
74,56640417
75,56518042
76,56701834
77,58101875
78,56584334
79,56586292
80,56569333
81,57163667
82,56594000
83,56495875
84,56609500
85,56507875
86,56615250
87,56576875
88,56443916
89,56526541
90,56502875
91,56647000
92,56613250
93,56489250
94,56599833
95,56610333
96,56509250
97,56459834
98,56472708
99,56508375
100,56611916
