Run,Time (nanoseconds)
1,56630125
2,57033208
3,56828791
4,56865916
5,59749584
6,64294458
7,57960542
8,56657541
9,56570291
10,56699334
11,57039334
12,57687333
13,56829667
14,56753958
15,56563042
16,56635708
17,57257958
18,56643625
19,56657250
20,67484416
21,56625750
22,56551500
23,56521500
24,56527625
25,56581083
26,56515208
27,56541250
28,56607458
29,56604916
30,56539500
31,56544542
32,56559667
33,56496167
34,56550542
35,56505917
36,56511625
37,56632541
38,56442458
39,56627209
40,56527792
41,56516125
42,56821708
43,57296083
44,56612750
45,56488958
46,56502916
47,56704417
48,56675584
49,56562042
50,56564459
51,56818666
52,56605666
53,56802584
54,56478875
55,56649208
56,56536875
57,66203334
58,56598375
59,56514083
60,56607083
61,56504500
62,56523833
63,56491375
64,56571583
65,56651375
66,56640625
67,56672583
68,56496250
69,56550709
70,57271292
71,56680709
72,56637958
73,56582750
74,56616750
75,56618083
76,56621250
77,56560542
78,56608083
79,56454958
80,56572583
81,56502375
82,56468208
83,56522667
84,56532833
85,56568459
86,56610041
87,56614458
88,56606167
89,56570250
90,56529583
91,56625000
92,56504541
93,67581125
94,56555125
95,56530000
96,56564792
97,56548541
98,56518292
99,56593584
100,56666625
