Run,Time (nanoseconds)
1,56375
2,38708
3,28792
4,27292
5,26625
6,26542
7,26291
8,26208
9,19417
10,15625
11,15708
12,15625
13,15750
14,15458
15,15542
16,15625
17,15500
18,15458
19,15542
20,15625
21,15709
22,15750
23,15583
24,15500
25,15625
26,15541
27,15709
28,15333
29,15500
30,15458
31,15417
32,15458
33,15542
34,15458
35,15375
36,15416
37,15417
38,15375
39,15500
40,15458
41,15292
42,15458
43,15542
44,15583
45,15458
46,15459
47,15584
48,15625
49,15542
50,15417
51,15667
52,15292
53,15541
54,15625
55,15584
56,15542
57,15417
58,15584
59,15666
60,15541
61,15583
62,15583
63,15375
64,15417
65,15542
66,15333
67,15375
68,15417
69,15333
70,15500
71,15500
72,15584
73,15417
74,15458
75,15500
76,15416
77,15458
78,15458
79,15375
80,15333
81,15500
82,15584
83,15625
84,15583
85,22000
86,26042
87,25958
88,25667
89,25916
90,25791
91,25666
92,25916
93,25791
94,26125
95,25875
96,25833
97,25750
98,25750
99,25958
100,25958
