Run,Time (nanoseconds)
1,61667
2,43125
3,32625
4,30917
5,30625
6,30000
7,30000
8,29750
9,29334
10,29541
11,29417
12,29167
13,29792
14,29584
15,29625
16,29625
17,29709
18,29458
19,29417
20,29416
21,29125
22,29292
23,29208
24,29125
25,32500
26,26958
27,26625
28,26875
29,26875
30,26708
31,26625
32,26750
33,27042
34,26958
35,26709
36,27000
37,26542
38,26958
39,26417
40,26417
41,26417
42,26917
43,27041
44,26875
45,27000
46,27000
47,26458
48,26875
49,26833
50,26709
51,26792
52,27042
53,27000
54,26958
55,27083
56,27167
57,26917
58,26958
59,26708
60,26917
61,26750
62,26958
63,26750
64,27167
65,26958
66,26875
67,27083
68,27042
69,27000
70,26792
71,26834
72,26500
73,26833
74,26625
75,26791
76,26166
77,26750
78,26417
79,26875
80,26667
81,26583
82,26792
83,26500
84,26583
85,26666
86,26708
87,26875
88,26208
89,26708
90,26042
91,26417
92,26625
93,27083
94,26667
95,26791
96,27000
97,26833
98,26834
99,26791
100,26708
