Run,Time (nanoseconds)
1,30459
2,22541
3,17250
4,16542
5,16125
6,46125
7,34375
8,19834
9,15834
10,15875
11,15750
12,15667
13,15709
14,15708
15,15708
16,15666
17,15875
18,15750
19,15750
20,15792
21,15500
22,15333
23,15416
24,15459
25,15542
26,15333
27,15542
28,15417
29,15500
30,15500
31,15667
32,15541
33,15500
34,15500
35,15625
36,15459
37,15541
38,15375
39,15542
40,15375
41,15542
42,15583
43,15666
44,15500
45,15583
46,15541
47,15667
48,15709
49,15458
50,15250
51,25125
52,28917
53,29125
54,29084
55,29334
56,29416
57,29333
58,29083
59,29125
60,29417
61,29208
62,29250
63,29250
64,29209
65,29000
66,29125
67,29250
68,29292
69,29417
70,29250
71,28917
72,29084
73,29041
74,29166
75,28916
76,29250
77,29125
78,29042
79,29167
80,28916
81,28750
82,28875
83,28916
84,29000
85,28833
86,28750
87,47416
88,56917
89,37792
90,32125
91,30875
92,30292
93,29792
94,29791
95,31125
96,27292
97,27500
98,26667
99,27041
100,27167
