Run,Time (nanoseconds)
1,55709
2,35333
3,29375
4,28750
5,27958
6,28000
7,27292
8,27667
9,27333
10,27750
11,27542
12,27583
13,27250
14,26750
15,27250
16,26958
17,27042
18,27250
19,27041
20,26625
21,26958
22,26375
23,27084
24,26666
25,26542
26,26833
27,26833
28,27167
29,27417
30,27458
31,27209
32,27083
33,26709
34,26958
35,26834
36,26792
37,26750
38,26917
39,26792
40,26666
41,27125
42,26750
43,26667
44,26666
45,26875
46,26583
47,26792
48,26875
49,26958
50,26958
51,26959
52,27125
53,26834
54,27042
55,26750
56,27125
57,26959
58,26875
59,26750
60,26875
61,26875
62,26750
63,26916
64,26292
65,27083
66,27084
67,27083
68,27083
69,26833
70,26833
71,27000
72,26875
73,26625
74,26750
75,26500
76,26542
77,26708
78,26458
79,26500
80,26834
81,26417
82,26625
83,26542
84,26333
85,26375
86,26834
87,26875
88,26875
89,26917
90,26500
91,26875
92,26667
93,26834
94,26709
95,26084
96,26458
97,26500
98,26958
99,27042
100,26333
