Run,Time (nanoseconds)
1,55333
2,36458
3,29667
4,27958
5,27125
6,26416
7,26542
8,26541
9,26500
10,26042
11,26208
12,26000
13,25917
14,26167
15,26000
16,26167
17,26125
18,25917
19,25792
20,25917
21,26208
22,26000
23,26042
24,26083
25,26125
26,25792
27,25875
28,26000
29,25959
30,26083
31,26041
32,26416
33,25750
34,25959
35,25709
36,26000
37,25792
38,25917
39,25792
40,25625
41,25666
42,25750
43,26167
44,26000
45,25833
46,26041
47,25750
48,25792
49,25958
50,25750
51,25708
52,26083
53,25625
54,25958
55,26000
56,25833
57,25750
58,25791
59,25917
60,25791
61,25708
62,25875
63,25666
64,25791
65,25833
66,25583
67,25792
68,25875
69,25750
70,25875
71,25833
72,25875
73,26042
74,25958
75,25666
76,25916
77,25917
78,25875
79,25958
80,26041
81,25917
82,25667
83,25917
84,25666
85,25833
86,26083
87,25833
88,23542
89,24042
90,24208
91,24333
92,24042
93,24083
94,24208
95,24375
96,23833
97,24125
98,23875
99,24167
100,24042
