Run,Time (nanoseconds)
1,68917
2,65750
3,65666
4,65459
5,65334
6,65375
7,65333
8,65583
9,65459
10,65375
11,65375
12,65541
13,65416
14,65375
15,65417
16,65625
17,65416
18,65375
19,65375
20,65584
21,65375
22,65375
23,109541
24,108834
25,100667
26,108625
27,100458
28,131500
29,65708
30,73000
31,98292
32,119000
33,127250
34,100375
35,65333
36,65500
37,65333
38,65334
39,65334
40,65541
41,65417
42,65333
43,65292
44,104584
45,100167
46,104500
47,103209
48,117250
49,65500
50,101375
51,1240291
52,65917
53,88250
54,100708
55,65708
56,65542
57,96250
58,164125
59,110125
60,103583
61,123000
62,103084
63,102291
64,101291
65,107041
66,203542
67,101291
68,203459
69,111083
70,105625
71,65708
72,65542
73,107625
74,116709
75,112209
76,123916
77,112917
78,65500
79,74541
80,65542
81,65417
82,65416
83,65291
84,65333
85,65375
86,65334
87,65334
88,65333
89,65458
90,65417
91,65375
92,65417
93,65375
94,65625
95,106083
96,75292
97,65500
98,65541
99,65500
100,65333
