Run,Time (nanoseconds)
1,85958
2,65750
3,65541
4,65625
5,65458
6,65459
7,65542
8,65458
9,65500
10,65458
11,65500
12,65458
13,65459
14,65458
15,65500
16,65417
17,65458
18,65292
19,65417
20,65375
21,65334
22,108041
23,98541
24,123375
25,97166
26,98709
27,98667
28,103625
29,139417
30,89791
31,88334
32,90958
33,69917
34,65500
35,65500
36,65458
37,65375
38,65375
39,65375
40,65375
41,65334
42,80291
43,65666
44,65583
45,65500
46,93541
47,65459
48,98750
49,65667
50,65667
51,65500
52,65417
53,65500
54,65584
55,65500
56,65500
57,65500
58,65584
59,65458
60,65458
61,65458
62,65584
63,65458
64,97375
65,95042
66,65458
67,65500
68,65625
69,65458
70,65417
71,65458
72,65584
73,65416
74,65417
75,65333
76,65583
77,65459
78,65416
79,65375
80,65584
81,65375
82,65375
83,65375
84,65542
85,65416
86,65416
87,65375
88,115750
89,65417
90,65458
91,65375
92,65375
93,65375
94,65458
95,65500
96,65334
97,65334
98,65333
99,65541
100,65375
