Run,Time (nanoseconds)
1,68292
2,65708
3,65667
4,65417
5,65500
6,65375
7,65375
8,65375
9,65375
10,65375
11,65334
12,65417
13,65459
14,65375
15,65333
16,65375
17,65375
18,65375
19,65375
20,65417
21,65334
22,65375
23,65375
24,159875
25,103250
26,85667
27,100750
28,98458
29,104375
30,107625
31,147500
32,131042
33,65667
34,65625
35,65417
36,65458
37,65542
38,65500
39,65375
40,65417
41,65584
42,65333
43,65334
44,94375
45,76833
46,65541
47,65375
48,65459
49,65333
50,113125
51,65417
52,117166
53,120667
54,92792
55,83125
56,65417
57,65375
58,65375
59,65459
60,65333
61,65334
62,65333
63,65500
64,65375
65,112708
66,109833
67,65458
68,65334
69,65458
70,65375
71,65375
72,65333
73,65375
74,65292
75,65292
76,65375
77,65417
78,65375
79,65375
80,65333
81,65459
82,65333
83,65291
84,65333
85,65416
86,65375
87,65375
88,111000
89,65375
90,65500
91,65542
92,84375
93,65542
94,65375
95,65333
96,65416
97,65458
98,65458
99,65375
100,65375
