Run,Time (nanoseconds)
1,68792
2,65750
3,65625
4,65625
5,65333
6,79000
7,98500
8,65458
9,65459
10,65458
11,65417
12,65458
13,65459
14,65333
15,65333
16,65375
17,65458
18,65333
19,65334
20,65334
21,65458
22,65333
23,111791
24,71250
25,103167
26,99417
27,98792
28,100000
29,108375
30,109500
31,108542
32,80042
33,103542
34,77667
35,65583
36,65667
37,79958
38,65542
39,65417
40,65500
41,65417
42,65334
43,65375
44,100625
45,101709
46,108000
47,98292
48,65625
49,65417
50,65417
51,65500
52,65541
53,65458
54,65500
55,65500
56,65417
57,65417
58,65458
59,65375
60,65458
61,65375
62,65333
63,65417
64,65417
65,65375
66,102875
67,113375
68,110625
69,65334
70,77000
71,65375
72,65375
73,65375
74,65334
75,65375
76,65375
77,65375
78,65333
79,65417
80,65417
81,65416
82,65417
83,65416
84,78833
85,83250
86,104416
87,79917
88,116417
89,111291
90,114250
91,65542
92,65583
93,65500
94,65583
95,65500
96,65459
97,65375
98,65459
99,65459
100,65458
