Run,Time (nanoseconds)
1,68208
2,65833
3,65708
4,65583
5,146417
6,87584
7,109625
8,120125
9,99375
10,98583
11,99500
12,120875
13,126375
14,76416
15,65416
16,65750
17,65666
18,65667
19,65500
20,124500
21,106917
22,98834
23,113542
24,96250
25,106000
26,100625
27,122709
28,115083
29,65416
30,65500
31,65500
32,65416
33,65333
34,65500
35,65500
36,65375
37,65375
38,65458
39,65458
40,65375
41,65333
42,65750
43,98583
44,99459
45,100333
46,65458
47,65333
48,65333
49,65375
50,65458
51,65375
52,65291
53,65375
54,65500
55,65417
56,65375
57,65416
58,65500
59,65375
60,65417
61,65417
62,65500
63,65375
64,65375
65,107167
66,102459
67,74584
68,65417
69,65500
70,65333
71,65416
72,73042
73,65417
74,65459
75,65375
76,65416
77,65375
78,65500
79,65417
80,65375
81,65417
82,65417
83,65375
84,65375
85,65417
86,65542
87,118708
88,109667
89,65375
90,65417
91,75084
92,73041
93,94166
94,79666
95,91875
96,74833
97,76125
98,65583
99,100875
100,118917
