Run,Time (nanoseconds)
1,30584
2,25625
3,21292
4,19208
5,19083
6,18667
7,18583
8,18167
9,18292
10,18125
11,18083
12,18084
13,18084
14,17958
15,18000
16,17792
17,17500
18,17875
19,17959
20,17958
21,20292
22,17666
23,17667
24,17875
25,17917
26,17875
27,17834
28,17875
29,17834
30,17792
31,17875
32,17834
33,18000
34,17834
35,17666
36,17833
37,17375
38,17583
39,17459
40,17666
41,17667
42,17917
43,17875
44,17625
45,17834
46,17459
47,17834
48,17875
49,21541
50,29708
51,29583
52,30000
53,29875
54,29541
55,30083
56,29875
57,29833
58,29750
59,29875
60,29750
61,29417
62,29167
63,29916
64,29917
65,29750
66,29625
67,29250
68,29709
69,29792
70,29916
71,29917
72,29875
73,29666
74,30292
75,29750
76,30042
77,29584
78,29916
79,29834
80,29542
81,29750
82,29792
83,29417
84,29708
85,29208
86,29959
87,29584
88,29583
89,29875
90,30083
91,29292
92,29834
93,29875
94,29500
95,29542
96,29791
97,29584
98,29958
99,29750
100,30083
