Run,Time (nanoseconds)
1,58875
2,45292
3,37125
4,34541
5,33041
6,32375
7,31083
8,31291
9,30542
10,31333
11,31625
12,31083
13,31000
14,30209
15,31083
16,31666
17,31792
18,31416
19,31041
20,30750
21,31167
22,31041
23,30458
24,30917
25,30959
26,30709
27,30792
28,30500
29,30208
30,30542
31,29708
32,30458
33,30500
34,29750
35,30750
36,31084
37,30750
38,30750
39,30416
40,31041
41,30417
42,30166
43,30625
44,30459
45,30500
46,30625
47,30792
48,30875
49,30291
50,30500
51,30584
52,30208
53,30833
54,30833
55,30750
56,30500
57,30958
58,30708
59,30416
60,30500
61,30875
62,30167
63,30667
64,30541
65,30583
66,30500
67,30250
68,30291
69,30250
70,30708
71,30458
72,30916
73,30250
74,30667
75,29834
76,30417
77,29916
78,30292
79,30209
80,30125
81,30250
82,29458
83,30250
84,30375
85,30125
86,29583
87,30333
88,30375
89,30083
90,30334
91,30375
92,30208
93,30208
94,30500
95,30542
96,30291
97,30833
98,29875
99,30458
100,30833
