Run,Time (nanoseconds)
1,66042
2,49875
3,39334
4,36375
5,35375
6,18416
7,18333
8,18125
9,18083
10,18291
11,17917
12,17625
13,17792
14,17667
15,17958
16,17708
17,17833
18,17750
19,17792
20,18000
21,17875
22,17750
23,17709
24,17875
25,18000
26,17916
27,17583
28,17833
29,17958
30,17625
31,17875
32,29959
33,29958
34,30167
35,30208
36,29708
37,29583
38,29125
39,29250
40,29833
41,29167
42,29541
43,29375
44,29667
45,29709
46,29250
47,29708
48,29833
49,30000
50,29625
51,29291
52,29417
53,29375
54,29542
55,29916
56,30042
57,29709
58,29625
59,29917
60,29708
61,29709
62,29792
63,30083
64,29834
65,28833
66,29459
67,29250
68,29583
69,29417
70,29167
71,29792
72,29708
73,29209
74,29458
75,29750
76,29583
77,29500
78,29208
79,29583
80,29167
81,29500
82,29667
83,29708
84,29583
85,29375
86,29458
87,29291
88,29417
89,30500
90,30917
91,30417
92,30208
93,29917
94,30750
95,30625
96,30542
97,30666
98,30917
99,30500
100,30708
