Run,Time (nanoseconds)
1,52792
2,40500
3,32792
4,30375
5,29792
6,28750
7,28916
8,28333
9,28416
10,28667
11,27875
12,27959
13,27708
14,28083
15,28375
16,27666
17,27708
18,27875
19,27709
20,28083
21,27917
22,28000
23,28167
24,27959
25,27541
26,28083
27,28084
28,27625
29,27709
30,28041
31,27750
32,27542
33,27875
34,27041
35,27250
36,27625
37,27292
38,27250
39,27750
40,27750
41,27042
42,27708
43,27500
44,26625
45,26959
46,27292
47,27083
48,27000
49,27625
50,26667
51,27167
52,26750
53,26917
54,27375
55,27125
56,27250
57,27292
58,27458
59,27584
60,27625
61,27708
62,27750
63,27541
64,27500
65,27458
66,27625
67,27709
68,27667
69,27959
70,27584
71,27125
72,52542
73,41542
74,32500
75,30166
76,28125
77,27833
78,27458
79,27375
80,27917
81,28292
82,27750
83,28166
84,28166
85,28041
86,27458
87,27750
88,27833
89,27583
90,26959
91,27666
92,27250
93,27459
94,27542
95,27167
96,27291
97,27750
98,26542
99,27959
100,27833
