Run,Time (nanoseconds)
1,23125
2,14709
3,12958
4,10584
5,10833
6,10208
7,10000
8,9917
9,10209
10,10541
11,9917
12,10083
13,10375
14,9917
15,10125
16,9750
17,10583
18,9833
19,10500
20,9833
21,9708
22,9750
23,10541
24,10459
25,10583
26,9750
27,25625
28,30417
29,25042
30,9959
31,24125
32,14667
33,39167
34,32292
35,25250
36,13625
37,25916
38,45709
39,24166
40,23458
41,14833
42,14625
43,12583
44,10459
45,9792
46,9750
47,9709
48,9750
49,9833
50,9833
51,9791
52,9791
53,9750
54,32833
55,25750
56,14666
57,13542
58,11084
59,10542
60,10084
61,10000
62,25458
63,20667
64,9791
65,10417
66,10500
67,17667
68,9709
69,9959
70,9875
71,9875
72,9917
73,9834
74,9834
75,9791
76,9750
77,9750
78,9958
79,9875
80,9667
81,9875
82,10583
83,10583
84,9875
85,9833
86,31750
87,28958
88,30666
89,21500
90,33416
91,10000
92,9917
93,9958
94,10084
95,10000
96,10041
97,9750
98,9875
99,9875
100,10750
