Run,Time (nanoseconds)
1,19292
2,14459
3,13291
4,10667
5,11000
6,9958
7,9875
8,9750
9,10375
10,9708
11,9833
12,10500
13,10459
14,9875
15,9875
16,10458
17,9750
18,9875
19,10375
20,10500
21,9750
22,9958
23,9792
24,10500
25,9792
26,9791
27,9750
28,9667
29,32875
30,25000
31,23709
32,39917
33,23959
34,25375
35,26334
36,9875
37,30750
38,27875
39,23750
40,25833
41,24375
42,32875
43,31542
44,22958
45,26542
46,24667
47,14666
48,33250
49,24709
50,13208
51,9875
52,9875
53,10750
54,9959
55,9875
56,10041
57,9916
58,38500
59,32792
60,21959
61,21875
62,22958
63,14500
64,37125
65,20459
66,33333
67,11083
68,10542
69,10083
70,10125
71,9959
72,9916
73,10083
74,10792
75,10666
76,10000
77,9875
78,9958
79,9958
80,10125
81,9917
82,10792
83,10084
84,10125
85,9958
86,10083
87,10166
88,11958
89,21875
90,22042
91,10125
92,23500
93,29708
94,27458
95,27417
96,25000
97,22584
98,26041
99,21000
100,25583
