Run,Time (nanoseconds)
1,21125
2,14542
3,13375
4,11209
5,10000
6,9709
7,14584
8,13542
9,11041
10,10375
11,10750
12,9959
13,9958
14,10208
15,9833
16,10625
17,9833
18,9917
19,9875
20,9959
21,9708
22,9917
23,10000
24,9833
25,9958
26,9958
27,25541
28,43000
29,27083
30,25291
31,25459
32,25375
33,20041
34,9792
35,24583
36,29750
37,29791
38,9750
39,29000
40,10542
41,21458
42,23500
43,22417
44,29000
45,23709
46,22042
47,9875
48,10500
49,10000
50,9917
51,9917
52,9875
53,10625
54,19166
55,35083
56,14667
57,22458
58,23625
59,11959
60,14666
61,12500
62,10833
63,10417
64,10209
65,10041
66,10125
67,10709
68,39958
69,9958
70,10208
71,10041
72,9917
73,9959
74,10083
75,10167
76,9958
77,9959
78,10208
79,9875
80,10125
81,10667
82,10000
83,10709
84,9917
85,9958
86,24042
87,26459
88,21833
89,33250
90,32875
91,25250
92,17917
93,9875
94,9833
95,10167
96,9875
97,10000
98,9917
99,10083
100,10042
