Run,Time (nanoseconds)
1,20541
2,15000
3,12875
4,10542
5,10125
6,19166
7,9917
8,22167
9,13500
10,11042
11,11333
12,10125
13,10041
14,9916
15,9875
16,25375
17,9750
18,19000
19,9792
20,9625
21,10583
22,9750
23,9917
24,9709
25,9791
26,9667
27,9750
28,9708
29,31084
30,10375
31,14667
32,25333
33,25792
34,24667
35,28125
36,14584
37,31084
38,31417
39,13333
40,32625
41,25750
42,30667
43,30042
44,57625
45,51250
46,48042
47,22625
48,23541
49,10334
50,10209
51,10125
52,9708
53,10000
54,9833
55,17833
56,9917
57,32042
58,33833
59,23375
60,20208
61,23584
62,21417
63,40583
64,13125
65,10958
66,10209
67,10708
68,18125
69,9792
70,9625
71,9792
72,9667
73,9708
74,9792
75,9875
76,9750
77,9708
78,9792
79,19542
80,19667
81,9750
82,19250
83,9666
84,9875
85,9667
86,9667
87,9625
88,35125
89,28917
90,22250
91,28583
92,18583
93,26417
94,33208
95,10083
96,10041
97,18666
98,9833
99,10000
100,16709
