Run,Time (nanoseconds)
1,20416
2,14542
3,12792
4,11625
5,10209
6,9791
7,9959
8,9791
9,9708
10,10750
11,10000
12,9958
13,9750
14,9875
15,9833
16,9792
17,9917
18,9917
19,9833
20,9708
21,9750
22,9834
23,9875
24,10791
25,10459
26,9625
27,9958
28,9833
29,25292
30,24625
31,25917
32,22959
33,33459
34,21708
35,23416
36,22042
37,32333
38,21834
39,10583
40,23042
41,21750
42,22958
43,22750
44,22959
45,14417
46,25250
47,32208
48,36459
49,33500
50,13542
51,11041
52,10375
53,10000
54,10625
55,10541
56,10083
57,35750
58,23917
59,10042
60,23750
61,9833
62,21834
63,23250
64,34500
65,9958
66,9750
67,9833
68,9917
69,10000
70,9833
71,9833
72,9833
73,9875
74,10416
75,22250
76,9916
77,9791
78,9959
79,9750
80,9958
81,9834
82,9958
83,10042
84,10000
85,9709
86,9750
87,10583
88,31875
89,22042
90,23666
91,22917
92,22583
93,22708
94,30791
95,28500
96,25167
97,32625
98,21958
99,22166
100,9792
