Run,Time (nanoseconds)
1,34791
2,14625
3,13042
4,10542
5,10792
6,9959
7,9709
8,9750
9,9833
10,9875
11,9958
12,10041
13,9875
14,10000
15,14750
16,13000
17,10583
18,10125
19,9750
20,9833
21,9708
22,9916
23,9791
24,10000
25,9750
26,9833
27,30250
28,9708
29,9875
30,24583
31,28125
32,14708
33,28334
34,42792
35,24125
36,14333
37,27666
38,23916
39,22209
40,23458
41,44416
42,30500
43,12667
44,31750
45,35083
46,10125
47,10958
48,10250
49,10166
50,9750
51,9792
52,9792
53,9708
54,9708
55,9833
56,9833
57,9708
58,9708
59,31250
60,23625
61,19666
62,31666
63,9834
64,14125
65,9792
66,9791
67,9875
68,9792
69,9750
70,9916
71,9834
72,9792
73,9792
74,9792
75,9875
76,9833
77,9792
78,10083
79,9792
80,10625
81,10000
82,9875
83,9959
84,9959
85,22250
86,10083
87,9875
88,24666
89,23000
90,9875
91,36375
92,38667
93,31250
94,38709
95,42292
96,10166
97,12875
98,10042
99,9959
100,28875
