Run,Time (nanoseconds)
1,125917
2,122459
3,120375
4,115375
5,112291
6,110084
7,110000
8,108667
9,109917
10,109375
11,108708
12,109292
13,109667
14,214042
15,109375
16,108708
17,109458
18,239833
19,204958
20,221708
21,227041
22,214458
23,210167
24,179125
25,203208
26,121625
27,115250
28,111583
29,110500
30,116083
31,109417
32,223375
33,206042
34,115500
35,108750
36,108583
37,107792
38,122917
39,117375
40,115000
41,113125
42,111000
43,109334
44,109208
45,108917
46,109083
47,167417
48,264625
49,203375
50,198333
51,133916
52,107625
53,106916
54,107125
55,113375
56,106916
57,106667
58,106125
59,107417
60,106500
61,107125
62,106708
63,107333
64,106417
65,106500
66,106166
67,106959
68,199917
69,198959
70,122417
71,105833
72,105167
73,106833
74,106875
75,107000
76,111666
77,106500
78,107042
79,106625
80,105792
81,106750
82,115208
83,106917
84,107000
85,107291
86,144084
87,118833
88,117416
89,113625
90,167250
91,116500
92,108000
93,107458
94,107250
95,108250
96,116292
97,107792
98,107708
99,106916
100,107583
