Run,Time (nanoseconds)
1,125375
2,122666
3,118791
4,113167
5,112250
6,111167
7,109375
8,108625
9,107375
10,107417
11,106958
12,107375
13,106875
14,107375
15,106833
16,106542
17,106042
18,106250
19,106375
20,206375
21,209750
22,204500
23,204209
24,205791
25,122500
26,118250
27,211875
28,193083
29,114417
30,120417
31,121708
32,117791
33,113792
34,111959
35,110750
36,242792
37,209500
38,183917
39,109750
40,110791
41,109833
42,109500
43,163958
44,113167
45,129458
46,118750
47,174292
48,187417
49,107667
50,130250
51,106500
52,105458
53,137209
54,203709
55,202708
56,105583
57,105375
58,105916
59,106000
60,106125
61,105542
62,105834
63,105750
64,105500
65,105250
66,106375
67,105958
68,105584
69,106167
70,105792
71,105250
72,210250
73,211125
74,186833
75,105583
76,104833
77,105708
78,105708
79,105375
80,104875
81,105375
82,105291
83,104833
84,105292
85,105417
86,105541
87,105000
88,105125
89,105584
90,104792
91,133083
92,105292
93,114375
94,105500
95,105916
96,105334
97,104958
98,105458
99,105625
100,106042
