Run,Time (nanoseconds)
1,125583
2,123750
3,119000
4,115583
5,113083
6,111542
7,109500
8,109000
9,108125
10,107875
11,108250
12,121583
13,107417
14,107208
15,106750
16,106083
17,107042
18,106750
19,142042
20,170042
21,182375
22,211000
23,206459
24,123375
25,137459
26,114959
27,113042
28,110625
29,109875
30,108834
31,108417
32,108750
33,107375
34,114166
35,107250
36,106292
37,107083
38,205167
39,106375
40,205750
41,150417
42,105667
43,105625
44,105583
45,105916
46,176917
47,158667
48,214667
49,208625
50,200666
51,192500
52,207250
53,241625
54,222750
55,107083
56,202292
57,161084
58,106542
59,106083
60,105666
61,105541
62,105958
63,105542
64,105917
65,105625
66,105667
67,104958
68,105209
69,105375
70,105500
71,105458
72,113167
73,209583
74,211625
75,278583
76,158292
77,118250
78,223750
79,220958
80,211250
81,173709
82,178792
83,230875
84,227875
85,205750
86,220875
87,1500584
88,206250
89,983917
90,221500
91,228084
92,215625
93,130208
94,117458
95,114791
96,112083
97,161375
98,124125
99,218500
100,117375
