Run,Time (nanoseconds)
1,129792
2,124666
3,119334
4,113917
5,111458
6,110334
7,108833
8,108333
9,110167
10,107792
11,107791
12,108167
13,107959
14,107083
15,133541
16,119084
17,117083
18,255042
19,186709
20,211542
21,166209
22,121041
23,199708
24,209667
25,224583
26,227792
27,130209
28,246959
29,251958
30,250083
31,262416
32,276958
33,111583
34,112833
35,114667
36,112542
37,108833
38,108334
39,106125
40,106833
41,106458
42,105667
43,106125
44,106250
45,230166
46,199666
47,177209
48,247625
49,130208
50,112584
51,110542
52,113042
53,112958
54,111083
55,109625
56,109250
57,108792
58,107791
59,107291
60,107791
61,107916
62,107000
63,106709
64,106666
65,148916
66,115250
67,113125
68,111709
69,111292
70,114125
71,105666
72,106209
73,106250
74,106625
75,105458
76,105667
77,105416
78,106250
79,104625
80,113459
81,105042
82,105292
83,105083
84,104667
85,107625
86,106625
87,104792
88,105375
89,105875
90,105167
91,104834
92,105917
93,105250
94,104875
95,104917
96,105167
97,104584
98,104875
99,104875
100,104709
