Run,Time (nanoseconds)
1,184542
2,185792
3,185041
4,184959
5,161041
6,114458
7,116166
8,109959
9,109625
10,166917
11,165375
12,165375
13,165167
14,165291
15,165291
16,165125
17,165375
18,165292
19,165250
20,165042
21,173083
22,166041
23,165333
24,165541
25,164833
26,165625
27,165625
28,164959
29,167000
30,165667
31,166708
32,166083
33,166000
34,165916
35,165417
36,166167
37,166667
38,166375
39,167125
40,165750
41,166458
42,166541
43,166542
44,166667
45,165792
46,166708
47,166500
48,166459
49,166500
50,166166
51,166709
52,166208
53,166584
54,151375
55,150958
56,150458
57,150458
58,150375
59,150917
60,151000
61,151875
62,151542
63,150791
64,151833
65,152000
66,151500
67,151625
68,151583
69,151875
70,152042
71,152208
72,152792
73,151792
74,151584
75,151875
76,151875
77,151584
78,151375
79,151792
80,151917
81,151959
82,152958
83,151583
84,151458
85,151541
86,151000
87,151500
88,151792
89,151875
90,151917
91,148125
92,140958
93,140250
94,140042
95,139208
96,139667
97,140334
98,140208
99,140792
100,140709
