Run,Time (nanoseconds)
1,208000
2,211292
3,207750
4,210958
5,207583
6,207666
7,208083
8,208416
9,207708
10,207917
11,208458
12,207292
13,207208
14,204167
15,184750
16,184583
17,194458
18,185292
19,184917
20,185167
21,184583
22,186333
23,183750
24,184041
25,183750
26,183709
27,185792
28,184083
29,183500
30,184750
31,184209
32,183292
33,183375
34,183167
35,183709
36,183750
37,183959
38,184917
39,202416
40,227166
41,184458
42,184333
43,184625
44,185083
45,185000
46,189917
47,183667
48,184125
49,184208
50,184708
51,185042
52,185292
53,184958
54,184667
55,184916
56,185042
57,184292
58,183708
59,176584
60,166334
61,166416
62,165916
63,166125
64,166541
65,165625
66,166542
67,166000
68,165792
69,166458
70,166166
71,166458
72,165666
73,166084
74,167166
75,164792
76,165208
77,165750
78,165500
79,166166
80,165542
81,166208
82,166792
83,165916
84,166375
85,166417
86,165875
87,166375
88,165709
89,166250
90,166125
91,166125
92,165750
93,165417
94,155834
95,151792
96,151708
97,151875
98,151667
99,151458
100,152000
