Run,Time (nanoseconds)
1,97208
2,180125
3,184916
4,185375
5,184750
6,184667
7,184958
8,184917
9,184167
10,184250
11,185042
12,184333
13,184209
14,185042
15,184625
16,185042
17,184208
18,184041
19,184333
20,184041
21,184792
22,184667
23,185083
24,185083
25,170250
26,166542
27,166000
28,165667
29,165208
30,165208
31,165167
32,165334
33,165750
34,165958
35,166125
36,167458
37,166209
38,166208
39,166000
40,166042
41,166125
42,166292
43,174667
44,166083
45,165542
46,165375
47,164958
48,165417
49,164917
50,167333
51,164709
52,165458
53,164792
54,165000
55,165666
56,322000
57,165625
58,161084
59,150625
60,151625
61,151541
62,151666
63,152375
64,151333
65,152041
66,151875
67,151375
68,150458
69,151708
70,152083
71,151750
72,152000
73,151917
74,151792
75,151292
76,151667
77,151875
78,151125
79,151083
80,151583
81,151792
82,151834
83,151292
84,151416
85,153417
86,151292
87,151583
88,150791
89,150792
90,150667
91,150750
92,151209
93,152167
94,151916
95,151333
96,151667
97,150833
98,151416
99,151166
100,151208
