Run,Time (nanoseconds)
1,240791
2,242167
3,241000
4,241750
5,241042
6,241459
7,241125
8,241375
9,240625
10,240208
11,240167
12,240417
13,239958
14,239209
15,240375
16,240500
17,239500
18,242042
19,240333
20,261250
21,240792
22,239416
23,242042
24,212834
25,232334
26,207291
27,207375
28,207208
29,207250
30,207208
31,207209
32,206917
33,382083
34,207750
35,207667
36,247959
37,226208
38,208125
39,208416
40,207208
41,207042
42,207000
43,208209
44,218125
45,209083
46,208625
47,207750
48,210792
49,200541
50,184958
51,184042
52,184708
53,184916
54,185042
55,187375
56,183834
57,184833
58,185000
59,184708
60,192750
61,147375
62,114875
63,112917
64,111667
65,112667
66,160167
67,183750
68,183750
69,183792
70,183375
71,184000
72,183666
73,183166
74,184500
75,185333
76,190625
77,187208
78,187542
79,184334
80,185000
81,185042
82,184792
83,166125
84,166083
85,165833
86,166333
87,166167
88,166125
89,166125
90,170667
91,165750
92,166292
93,168166
94,166334
95,165166
96,166334
97,165583
98,166416
99,166208
100,165791
