Run,Time (nanoseconds)
1,208083
2,208083
3,207125
4,204917
5,183875
6,183750
7,184042
8,183708
9,183291
10,183209
11,183500
12,183083
13,183166
14,183166
15,184083
16,185041
17,184625
18,184291
19,184708
20,184875
21,184125
22,184333
23,184875
24,183959
25,184042
26,183625
27,184000
28,184084
29,183750
30,184417
31,185375
32,184875
33,185291
34,184083
35,207542
36,165792
37,165541
38,165333
39,165500
40,165750
41,165500
42,165417
43,165459
44,172292
45,247959
46,165584
47,165041
48,173000
49,166833
50,165709
51,166041
52,165375
53,165709
54,165292
55,165333
56,165125
57,166375
58,166542
59,166375
60,166208
61,165958
62,166417
63,166166
64,165333
65,166250
66,166500
67,165541
68,166041
69,159291
70,151542
71,154541
72,151834
73,151959
74,151792
75,151667
76,154333
77,151875
78,151583
79,151875
80,151875
81,151667
82,150750
83,150792
84,150834
85,150750
86,151541
87,151625
88,151792
89,151916
90,151375
91,150667
92,151834
93,151334
94,154916
95,151667
96,150959
97,151917
98,151833
99,151458
100,151042
