Run,Time (nanoseconds)
1,120500
2,85750
3,66208
4,62208
5,60333
6,59709
7,59375
8,58750
9,58542
10,58875
11,57959
12,58458
13,59292
14,58208
15,58250
16,58292
17,58792
18,58834
19,58125
20,58458
21,58250
22,58208
23,58750
24,58167
25,58417
26,57958
27,58125
28,58208
29,58333
30,58542
31,58125
32,58542
33,58083
34,57750
35,58333
36,45833
37,34667
38,34750
39,34583
40,34875
41,34500
42,34958
43,35083
44,34625
45,34667
46,34792
47,34708
48,35167
49,35000
50,51458
51,58916
52,58833
53,58083
54,58041
55,57958
56,58584
57,58375
58,58375
59,58209
60,58042
61,58333
62,39000
63,34917
64,35083
65,35084
66,34917
67,35125
68,34917
69,34708
70,34542
71,34666
72,34875
73,34541
74,35000
75,53458
76,58167
77,58250
78,57583
79,57667
80,57791
81,115083
82,96125
83,71625
84,61708
85,60208
86,106542
87,96875
88,69625
89,62666
90,59834
91,60167
92,54000
93,52792
94,52625
95,53125
96,52292
97,53084
98,52791
99,52708
100,52833
