Run,Time (nanoseconds)
1,18584
2,11541
3,10834
4,9959
5,9583
6,10083
7,9750
8,10500
9,9958
10,9667
11,9875
12,9917
13,9709
14,16583
15,9667
16,9625
17,9667
18,9834
19,9500
20,9666
21,9500
22,10333
23,9542
24,10000
25,9625
26,9750
27,9541
28,9625
29,10333
30,10208
31,21542
32,21416
33,29667
34,21500
35,22750
36,21584
37,38875
38,27250
39,11458
40,27541
41,20667
42,26625
43,11541
44,10833
45,10000
46,9709
47,10000
48,9666
49,9750
50,18167
51,11875
52,27750
53,20417
54,31125
55,26917
56,16625
57,29167
58,19208
59,27500
60,26625
61,29750
62,20167
63,33833
64,28209
65,10375
66,19833
67,19167
68,24250
69,10750
70,17000
71,9875
72,9833
73,9500
74,31916
75,18000
76,9625
77,10041
78,9750
79,9834
80,9750
81,9875
82,9750
83,9542
84,10458
85,9666
86,9584
87,9917
88,9708
89,9833
90,39042
91,26750
92,27542
93,20042
94,20500
95,21208
96,20750
97,9875
98,9667
99,9750
100,9583
