Run,Time (nanoseconds)
1,16667
2,11958
3,12208
4,10208
5,9917
6,10000
7,9875
8,9750
9,9834
10,9542
11,9834
12,9916
13,9875
14,9709
15,9750
16,9792
17,9750
18,9875
19,9875
20,9708
21,9917
22,9750
23,10000
24,9833
25,21667
26,9833
27,9750
28,9833
29,10584
30,21458
31,20250
32,21292
33,20958
34,20458
35,27792
36,11167
37,10250
38,20834
39,26667
40,20042
41,28375
42,20666
43,35292
44,19959
45,20959
46,26542
47,20042
48,20625
49,21625
50,34292
51,21708
52,20958
53,12542
54,31417
55,31958
56,15042
57,20959
58,20125
59,20084
60,20209
61,20417
62,20500
63,14458
64,9916
65,10041
66,10667
67,9875
68,9834
69,9917
70,10542
71,9833
72,9958
73,9791
74,10000
75,9792
76,9708
77,9792
78,9833
79,9916
80,9750
81,9750
82,9917
83,9875
84,9833
85,9584
86,9875
87,9833
88,21000
89,21042
90,20042
91,26583
92,20541
93,25958
94,22834
95,9875
96,9750
97,9583
98,9625
99,9708
100,27666
