Run,Time (nanoseconds)
1,18000
2,12000
3,11083
4,10167
5,9833
6,9625
7,9916
8,9958
9,9833
10,9833
11,10459
12,9958
13,10375
14,9708
15,9834
16,9834
17,10000
18,9750
19,9916
20,9875
21,9792
22,9834
23,9958
24,9834
25,9958
26,9709
27,10000
28,10583
29,9875
30,9791
31,9750
32,9834
33,25959
34,24584
35,21084
36,12667
37,19875
38,20583
39,23584
40,11625
41,31875
42,11750
43,19333
44,20291
45,16167
46,20417
47,21667
48,19959
49,19667
50,30625
51,19542
52,23292
53,32000
54,20000
55,28250
56,10084
57,11292
58,10417
59,10459
60,23125
61,10583
62,19417
63,30125
64,20958
65,23292
66,9875
67,30750
68,9834
69,9750
70,10458
71,9792
72,10250
73,10625
74,9750
75,9833
76,12042
77,11042
78,10500
79,9792
80,9708
81,9792
82,9875
83,9875
84,9916
85,9791
86,9833
87,9709
88,9959
89,9792
90,9875
91,20125
92,14458
93,19292
94,19542
95,28708
96,23583
97,20959
98,19625
99,21208
100,20417
