Run,Time (nanoseconds)
1,16875
2,11958
3,11250
4,10084
5,10584
6,9791
7,10000
8,9834
9,9958
10,9916
11,9667
12,9750
13,10000
14,9792
15,10334
16,10667
17,10625
18,9667
19,9833
20,9792
21,9833
22,9791
23,9834
24,9792
25,9708
26,9833
27,9833
28,11625
29,21667
30,31375
31,11708
32,10208
33,21834
34,21916
35,9750
36,20458
37,21167
38,9833
39,20458
40,20667
41,20917
42,21916
43,9917
44,19417
45,20500
46,20292
47,9875
48,29125
49,31750
50,9958
51,19417
52,36333
53,11666
54,10083
55,9917
56,21958
57,20708
58,19958
59,19458
60,19208
61,20834
62,22917
63,26625
64,19416
65,23083
66,19917
67,22750
68,27416
69,20959
70,22334
71,19250
72,22958
73,21958
74,20958
75,15458
76,20917
77,10666
78,19542
79,9875
80,9709
81,9917
82,9916
83,9834
84,9792
85,11042
86,22375
87,20208
88,27750
89,10458
90,25834
91,20583
92,29875
93,26250
94,22833
95,32084
96,21167
97,28125
98,11583
99,21292
100,41542
